REGION,TECHNOLOGY,YEAR,VALUE
RE1,BACKSTOP 1,2022,9999999999.0
RE1,BACKSTOP 1,2023,9999999999.0
RE1,BACKSTOP 1,2024,9999999999.0
RE1,BACKSTOP 1,2025,9999999999.0
RE1,BACKSTOP 1,2026,9999999999.0
RE1,BACKSTOP 1,2027,9999999999.0
RE1,BACKSTOP 1,2028,9999999999.0
RE1,BACKSTOP 1,2029,9999999999.0
RE1,BACKSTOP 1,2030,9999999999.0
RE1,BACKSTOP 1,2031,9999999999.0
RE1,BACKSTOP 1,2032,9999999999.0
RE1,BACKSTOP 1,2033,9999999999.0
RE1,BACKSTOP 1,2034,9999999999.0
RE1,BACKSTOP 1,2035,9999999999.0
RE1,BACKSTOP 1,2036,9999999999.0
RE1,BACKSTOP 1,2037,9999999999.0
RE1,BACKSTOP 1,2038,9999999999.0
RE1,BACKSTOP 1,2039,9999999999.0
RE1,BACKSTOP 1,2040,9999999999.0
RE1,BACKSTOP 1,2041,9999999999.0
RE1,BACKSTOP 1,2042,9999999999.0
RE1,BACKSTOP 1,2043,9999999999.0
RE1,BACKSTOP 1,2044,9999999999.0
RE1,BACKSTOP 1,2045,9999999999.0
RE1,BACKSTOP 1,2046,9999999999.0
RE1,BACKSTOP 1,2047,9999999999.0
RE1,BACKSTOP 1,2048,9999999999.0
RE1,BACKSTOP 1,2049,9999999999.0
RE1,BACKSTOP 1,2050,9999999999.0
RE1,BACKSTOP 1,2051,9999999999.0
RE1,BACKSTOP 1,2052,9999999999.0
RE1,BACKSTOP 1,2053,9999999999.0
RE1,BACKSTOP 1,2054,9999999999.0
RE1,BACKSTOP 2,2022,9999999999.0
RE1,BACKSTOP 2,2023,9999999999.0
RE1,BACKSTOP 2,2024,9999999999.0
RE1,BACKSTOP 2,2025,9999999999.0
RE1,BACKSTOP 2,2026,9999999999.0
RE1,BACKSTOP 2,2027,9999999999.0
RE1,BACKSTOP 2,2028,9999999999.0
RE1,BACKSTOP 2,2029,9999999999.0
RE1,BACKSTOP 2,2030,9999999999.0
RE1,BACKSTOP 2,2031,9999999999.0
RE1,BACKSTOP 2,2032,9999999999.0
RE1,BACKSTOP 2,2033,9999999999.0
RE1,BACKSTOP 2,2034,9999999999.0
RE1,BACKSTOP 2,2035,9999999999.0
RE1,BACKSTOP 2,2036,9999999999.0
RE1,BACKSTOP 2,2037,9999999999.0
RE1,BACKSTOP 2,2038,9999999999.0
RE1,BACKSTOP 2,2039,9999999999.0
RE1,BACKSTOP 2,2040,9999999999.0
RE1,BACKSTOP 2,2041,9999999999.0
RE1,BACKSTOP 2,2042,9999999999.0
RE1,BACKSTOP 2,2043,9999999999.0
RE1,BACKSTOP 2,2044,9999999999.0
RE1,BACKSTOP 2,2045,9999999999.0
RE1,BACKSTOP 2,2046,9999999999.0
RE1,BACKSTOP 2,2047,9999999999.0
RE1,BACKSTOP 2,2048,9999999999.0
RE1,BACKSTOP 2,2049,9999999999.0
RE1,BACKSTOP 2,2050,9999999999.0
RE1,BACKSTOP 2,2051,9999999999.0
RE1,BACKSTOP 2,2052,9999999999.0
RE1,BACKSTOP 2,2053,9999999999.0
RE1,BACKSTOP 2,2054,9999999999.0
RE1,BBGDST,2022,6.0
RE1,BBGDST,2023,6.0
RE1,BBGDST,2024,6.0
RE1,BBGDST,2025,6.0
RE1,BBGDST,2026,6.0
RE1,BBGDST,2027,6.0
RE1,BBGDST,2028,6.0
RE1,BBGDST,2029,6.0
RE1,BBGDST,2030,6.0
RE1,BBGDST,2031,6.0
RE1,BBGDST,2032,6.0
RE1,BBGDST,2033,6.0
RE1,BBGDST,2034,6.0
RE1,BBGDST,2035,6.0
RE1,BBGDST,2036,6.0
RE1,BBGDST,2037,6.0
RE1,BBGDST,2038,6.0
RE1,BBGDST,2039,6.0
RE1,BBGDST,2040,6.0
RE1,BBGDST,2041,6.0
RE1,BBGDST,2042,6.0
RE1,BBGDST,2043,6.0
RE1,BBGDST,2044,6.0
RE1,BBGDST,2045,6.0
RE1,BBGDST,2046,6.0
RE1,BBGDST,2047,6.0
RE1,BBGDST,2048,6.0
RE1,BBGDST,2049,6.0
RE1,BBGDST,2050,6.0
RE1,BBGDST,2051,6.0
RE1,BBGDST,2052,6.0
RE1,BBGDST,2053,6.0
RE1,BBGDST,2054,6.0
RE1,DEMAGFDSL,2022,0.5534432394411917
RE1,DEMAGFDSL,2023,0.5700465366244274
RE1,DEMAGFDSL,2024,0.5871479327231602
RE1,DEMAGFDSL,2025,0.6047623707048551
RE1,DEMAGFDSL,2026,0.6229052418260007
RE1,DEMAGFDSL,2027,0.6415923990807807
RE1,DEMAGFDSL,2028,0.6608401710532041
RE1,DEMAGFDSL,2029,0.6806653761848003
RE1,DEMAGFDSL,2030,0.7010853374703443
RE1,DEMAGFDSL,2031,0.7221178975944547
RE1,DEMAGFDSL,2032,0.7437814345222883
RE1,DEMAGFDSL,2033,0.7660948775579569
RE1,DEMAGFDSL,2034,0.7890777238846957
RE1,DEMAGFDSL,2035,0.8127500556012366
RE1,DEMAGFDSL,2036,0.8371325572692737
RE1,DEMAGFDSL,2037,0.862246533987352
RE1,DEMAGFDSL,2038,0.8881139300069726
RE1,DEMAGFDSL,2039,0.9147573479071818
RE1,DEMAGFDSL,2040,0.9422000683443972
RE1,DEMAGFDSL,2041,0.9704660703947292
RE1,DEMAGFDSL,2042,0.9995800525065712
RE1,DEMAGFDSL,2043,1.0295674540817683
RE1,DEMAGFDSL,2044,1.0604544777042213
RE1,DEMAGFDSL,2045,1.092268112035348
RE1,DEMAGFDSL,2046,1.1250361553964083
RE1,DEMAGFDSL,2047,1.1587872400583006
RE1,DEMAGFDSL,2048,1.1935508572600495
RE1,DEMAGFDSL,2049,1.2293573829778512
RE1,DEMAGFDSL,2050,1.2662381044671869
RE1,DEMAGFDSL,2051,1.3042252476012026
RE1,DEMAGFDSL,2052,1.343352005029239
RE1,DEMAGFDSL,2053,1.343352005029239
RE1,DEMAGFDSL,2054,1.343352005029239
RE1,DEMAGFELC,2022,0.0
RE1,DEMAGFELC,2023,0.0
RE1,DEMAGFELC,2024,0.0
RE1,DEMAGFELC,2025,0.0
RE1,DEMAGFELC,2026,0.0
RE1,DEMAGFELC,2027,0.0
RE1,DEMAGFELC,2028,0.0
RE1,DEMAGFELC,2029,0.0
RE1,DEMAGFELC,2030,0.0
RE1,DEMAGFELC,2031,0.0
RE1,DEMAGFELC,2032,0.0
RE1,DEMAGFELC,2033,0.0
RE1,DEMAGFELC,2034,0.0
RE1,DEMAGFELC,2035,0.0
RE1,DEMAGFELC,2036,0.0
RE1,DEMAGFELC,2037,0.0
RE1,DEMAGFELC,2038,0.0
RE1,DEMAGFELC,2039,0.0
RE1,DEMAGFELC,2040,0.0
RE1,DEMAGFELC,2041,0.0
RE1,DEMAGFELC,2042,0.0
RE1,DEMAGFELC,2043,0.0
RE1,DEMAGFELC,2044,0.0
RE1,DEMAGFELC,2045,0.0
RE1,DEMAGFELC,2046,0.0
RE1,DEMAGFELC,2047,0.0
RE1,DEMAGFELC,2048,0.0
RE1,DEMAGFELC,2049,0.0
RE1,DEMAGFELC,2050,0.0
RE1,DEMAGFELC,2051,0.0
RE1,DEMAGFELC,2052,0.0
RE1,DEMAGFELC,2053,0.0
RE1,DEMAGFELC,2054,0.0
RE1,DEMAGFGSL,2022,0.5534432394411917
RE1,DEMAGFGSL,2023,0.5700465366244274
RE1,DEMAGFGSL,2024,0.5871479327231602
RE1,DEMAGFGSL,2025,0.6047623707048551
RE1,DEMAGFGSL,2026,0.6229052418260007
RE1,DEMAGFGSL,2027,0.6415923990807807
RE1,DEMAGFGSL,2028,0.6608401710532041
RE1,DEMAGFGSL,2029,0.6806653761848003
RE1,DEMAGFGSL,2030,0.7010853374703443
RE1,DEMAGFGSL,2031,0.7221178975944547
RE1,DEMAGFGSL,2032,0.7437814345222883
RE1,DEMAGFGSL,2033,0.7660948775579569
RE1,DEMAGFGSL,2034,0.7890777238846957
RE1,DEMAGFGSL,2035,0.8127500556012366
RE1,DEMAGFGSL,2036,0.8371325572692737
RE1,DEMAGFGSL,2037,0.862246533987352
RE1,DEMAGFGSL,2038,0.8881139300069726
RE1,DEMAGFGSL,2039,0.9147573479071818
RE1,DEMAGFGSL,2040,0.9422000683443972
RE1,DEMAGFGSL,2041,0.9704660703947292
RE1,DEMAGFGSL,2042,0.9995800525065712
RE1,DEMAGFGSL,2043,1.0295674540817683
RE1,DEMAGFGSL,2044,1.0604544777042213
RE1,DEMAGFGSL,2045,1.092268112035348
RE1,DEMAGFGSL,2046,1.1250361553964083
RE1,DEMAGFGSL,2047,1.1587872400583006
RE1,DEMAGFGSL,2048,1.1935508572600495
RE1,DEMAGFGSL,2049,1.2293573829778512
RE1,DEMAGFGSL,2050,1.2662381044671869
RE1,DEMAGFGSL,2051,1.3042252476012026
RE1,DEMAGFGSL,2052,1.343352005029239
RE1,DEMAGFGSL,2053,1.343352005029239
RE1,DEMAGFGSL,2054,1.343352005029239
RE1,DEMAGFNGS,2022,0.5534432394411917
RE1,DEMAGFNGS,2023,0.5700465366244274
RE1,DEMAGFNGS,2024,0.5871479327231602
RE1,DEMAGFNGS,2025,0.6047623707048551
RE1,DEMAGFNGS,2026,0.6229052418260007
RE1,DEMAGFNGS,2027,0.6415923990807807
RE1,DEMAGFNGS,2028,0.6608401710532041
RE1,DEMAGFNGS,2029,0.6806653761848003
RE1,DEMAGFNGS,2030,0.7010853374703443
RE1,DEMAGFNGS,2031,0.7221178975944547
RE1,DEMAGFNGS,2032,0.7437814345222883
RE1,DEMAGFNGS,2033,0.7660948775579569
RE1,DEMAGFNGS,2034,0.7890777238846957
RE1,DEMAGFNGS,2035,0.8127500556012366
RE1,DEMAGFNGS,2036,0.8371325572692737
RE1,DEMAGFNGS,2037,0.862246533987352
RE1,DEMAGFNGS,2038,0.8881139300069726
RE1,DEMAGFNGS,2039,0.9147573479071818
RE1,DEMAGFNGS,2040,0.9422000683443972
RE1,DEMAGFNGS,2041,0.9704660703947292
RE1,DEMAGFNGS,2042,0.9995800525065712
RE1,DEMAGFNGS,2043,1.0295674540817683
RE1,DEMAGFNGS,2044,1.0604544777042213
RE1,DEMAGFNGS,2045,1.092268112035348
RE1,DEMAGFNGS,2046,1.1250361553964083
RE1,DEMAGFNGS,2047,1.1587872400583006
RE1,DEMAGFNGS,2048,1.1935508572600495
RE1,DEMAGFNGS,2049,1.2293573829778512
RE1,DEMAGFNGS,2050,1.2662381044671869
RE1,DEMAGFNGS,2051,1.3042252476012026
RE1,DEMAGFNGS,2052,1.343352005029239
RE1,DEMAGFNGS,2053,1.343352005029239
RE1,DEMAGFNGS,2054,1.343352005029239
RE1,DEMAGFWOO,2022,0.5534432394411917
RE1,DEMAGFWOO,2023,0.5700465366244274
RE1,DEMAGFWOO,2024,0.5871479327231602
RE1,DEMAGFWOO,2025,0.6047623707048551
RE1,DEMAGFWOO,2026,0.6229052418260007
RE1,DEMAGFWOO,2027,0.6415923990807807
RE1,DEMAGFWOO,2028,0.6608401710532041
RE1,DEMAGFWOO,2029,0.6806653761848003
RE1,DEMAGFWOO,2030,0.7010853374703443
RE1,DEMAGFWOO,2031,0.7221178975944547
RE1,DEMAGFWOO,2032,0.7437814345222883
RE1,DEMAGFWOO,2033,0.7660948775579569
RE1,DEMAGFWOO,2034,0.7890777238846957
RE1,DEMAGFWOO,2035,0.8127500556012366
RE1,DEMAGFWOO,2036,0.8371325572692737
RE1,DEMAGFWOO,2037,0.862246533987352
RE1,DEMAGFWOO,2038,0.8881139300069726
RE1,DEMAGFWOO,2039,0.9147573479071818
RE1,DEMAGFWOO,2040,0.9422000683443972
RE1,DEMAGFWOO,2041,0.9704660703947292
RE1,DEMAGFWOO,2042,0.9995800525065712
RE1,DEMAGFWOO,2043,1.0295674540817683
RE1,DEMAGFWOO,2044,1.0604544777042213
RE1,DEMAGFWOO,2045,1.092268112035348
RE1,DEMAGFWOO,2046,1.1250361553964083
RE1,DEMAGFWOO,2047,1.1587872400583006
RE1,DEMAGFWOO,2048,1.1935508572600495
RE1,DEMAGFWOO,2049,1.2293573829778512
RE1,DEMAGFWOO,2050,1.2662381044671869
RE1,DEMAGFWOO,2051,1.3042252476012026
RE1,DEMAGFWOO,2052,1.343352005029239
RE1,DEMAGFWOO,2053,1.343352005029239
RE1,DEMAGFWOO,2054,1.343352005029239
RE1,DEMCYRDSL,2022,0.0
RE1,DEMCYRDSL,2023,0.0
RE1,DEMCYRDSL,2024,0.0
RE1,DEMCYRDSL,2025,0.0
RE1,DEMCYRDSL,2026,0.0
RE1,DEMCYRDSL,2027,0.0
RE1,DEMCYRDSL,2028,0.0
RE1,DEMCYRDSL,2029,0.0
RE1,DEMCYRDSL,2030,0.0
RE1,DEMCYRDSL,2031,0.0
RE1,DEMCYRDSL,2032,0.0
RE1,DEMCYRDSL,2033,0.0
RE1,DEMCYRDSL,2034,0.0
RE1,DEMCYRDSL,2035,0.0
RE1,DEMCYRDSL,2036,0.0
RE1,DEMCYRDSL,2037,0.0
RE1,DEMCYRDSL,2038,0.0
RE1,DEMCYRDSL,2039,0.0
RE1,DEMCYRDSL,2040,0.0
RE1,DEMCYRDSL,2041,0.0
RE1,DEMCYRDSL,2042,0.0
RE1,DEMCYRDSL,2043,0.0
RE1,DEMCYRDSL,2044,0.0
RE1,DEMCYRDSL,2045,0.0
RE1,DEMCYRDSL,2046,0.0
RE1,DEMCYRDSL,2047,0.0
RE1,DEMCYRDSL,2048,0.0
RE1,DEMCYRDSL,2049,0.0
RE1,DEMCYRDSL,2050,0.0
RE1,DEMCYRDSL,2051,0.0
RE1,DEMCYRDSL,2052,0.0
RE1,DEMCYRDSL,2053,0.0
RE1,DEMCYRDSL,2054,0.0
RE1,DEMCYRELC,2022,0.0
RE1,DEMCYRELC,2023,0.0
RE1,DEMCYRELC,2024,0.0
RE1,DEMCYRELC,2025,0.0
RE1,DEMCYRELC,2026,0.0
RE1,DEMCYRELC,2027,0.0
RE1,DEMCYRELC,2028,0.0
RE1,DEMCYRELC,2029,0.0
RE1,DEMCYRELC,2030,0.0
RE1,DEMCYRELC,2031,0.0
RE1,DEMCYRELC,2032,0.0
RE1,DEMCYRELC,2033,0.0
RE1,DEMCYRELC,2034,0.0
RE1,DEMCYRELC,2035,0.0
RE1,DEMCYRELC,2036,0.0
RE1,DEMCYRELC,2037,0.0
RE1,DEMCYRELC,2038,0.0
RE1,DEMCYRELC,2039,0.0
RE1,DEMCYRELC,2040,0.0
RE1,DEMCYRELC,2041,0.0
RE1,DEMCYRELC,2042,0.0
RE1,DEMCYRELC,2043,0.0
RE1,DEMCYRELC,2044,0.0
RE1,DEMCYRELC,2045,0.0
RE1,DEMCYRELC,2046,0.0
RE1,DEMCYRELC,2047,0.0
RE1,DEMCYRELC,2048,0.0
RE1,DEMCYRELC,2049,0.0
RE1,DEMCYRELC,2050,0.0
RE1,DEMCYRELC,2051,0.0
RE1,DEMCYRELC,2052,0.0
RE1,DEMCYRELC,2053,0.0
RE1,DEMCYRELC,2054,0.0
RE1,DEMCYRGSL,2022,0.0
RE1,DEMCYRGSL,2023,0.0
RE1,DEMCYRGSL,2024,0.0
RE1,DEMCYRGSL,2025,0.0
RE1,DEMCYRGSL,2026,0.0
RE1,DEMCYRGSL,2027,0.0
RE1,DEMCYRGSL,2028,0.0
RE1,DEMCYRGSL,2029,0.0
RE1,DEMCYRGSL,2030,0.0
RE1,DEMCYRGSL,2031,0.0
RE1,DEMCYRGSL,2032,0.0
RE1,DEMCYRGSL,2033,0.0
RE1,DEMCYRGSL,2034,0.0
RE1,DEMCYRGSL,2035,0.0
RE1,DEMCYRGSL,2036,0.0
RE1,DEMCYRGSL,2037,0.0
RE1,DEMCYRGSL,2038,0.0
RE1,DEMCYRGSL,2039,0.0
RE1,DEMCYRGSL,2040,0.0
RE1,DEMCYRGSL,2041,0.0
RE1,DEMCYRGSL,2042,0.0
RE1,DEMCYRGSL,2043,0.0
RE1,DEMCYRGSL,2044,0.0
RE1,DEMCYRGSL,2045,0.0
RE1,DEMCYRGSL,2046,0.0
RE1,DEMCYRGSL,2047,0.0
RE1,DEMCYRGSL,2048,0.0
RE1,DEMCYRGSL,2049,0.0
RE1,DEMCYRGSL,2050,0.0
RE1,DEMCYRGSL,2051,0.0
RE1,DEMCYRGSL,2052,0.0
RE1,DEMCYRGSL,2053,0.0
RE1,DEMCYRGSL,2054,0.0
RE1,DEMCYRLPG,2022,0.0
RE1,DEMCYRLPG,2023,0.0
RE1,DEMCYRLPG,2024,0.0
RE1,DEMCYRLPG,2025,0.0
RE1,DEMCYRLPG,2026,0.0
RE1,DEMCYRLPG,2027,0.0
RE1,DEMCYRLPG,2028,0.0
RE1,DEMCYRLPG,2029,0.0
RE1,DEMCYRLPG,2030,0.0
RE1,DEMCYRLPG,2031,0.0
RE1,DEMCYRLPG,2032,0.0
RE1,DEMCYRLPG,2033,0.0
RE1,DEMCYRLPG,2034,0.0
RE1,DEMCYRLPG,2035,0.0
RE1,DEMCYRLPG,2036,0.0
RE1,DEMCYRLPG,2037,0.0
RE1,DEMCYRLPG,2038,0.0
RE1,DEMCYRLPG,2039,0.0
RE1,DEMCYRLPG,2040,0.0
RE1,DEMCYRLPG,2041,0.0
RE1,DEMCYRLPG,2042,0.0
RE1,DEMCYRLPG,2043,0.0
RE1,DEMCYRLPG,2044,0.0
RE1,DEMCYRLPG,2045,0.0
RE1,DEMCYRLPG,2046,0.0
RE1,DEMCYRLPG,2047,0.0
RE1,DEMCYRLPG,2048,0.0
RE1,DEMCYRLPG,2049,0.0
RE1,DEMCYRLPG,2050,0.0
RE1,DEMCYRLPG,2051,0.0
RE1,DEMCYRLPG,2052,0.0
RE1,DEMCYRLPG,2053,0.0
RE1,DEMCYRLPG,2054,0.0
RE1,DEMCYRNGS,2022,0.0
RE1,DEMCYRNGS,2023,0.0
RE1,DEMCYRNGS,2024,0.0
RE1,DEMCYRNGS,2025,0.0
RE1,DEMCYRNGS,2026,0.0
RE1,DEMCYRNGS,2027,0.0
RE1,DEMCYRNGS,2028,0.0
RE1,DEMCYRNGS,2029,0.0
RE1,DEMCYRNGS,2030,0.0
RE1,DEMCYRNGS,2031,0.0
RE1,DEMCYRNGS,2032,0.0
RE1,DEMCYRNGS,2033,0.0
RE1,DEMCYRNGS,2034,0.0
RE1,DEMCYRNGS,2035,0.0
RE1,DEMCYRNGS,2036,0.0
RE1,DEMCYRNGS,2037,0.0
RE1,DEMCYRNGS,2038,0.0
RE1,DEMCYRNGS,2039,0.0
RE1,DEMCYRNGS,2040,0.0
RE1,DEMCYRNGS,2041,0.0
RE1,DEMCYRNGS,2042,0.0
RE1,DEMCYRNGS,2043,0.0
RE1,DEMCYRNGS,2044,0.0
RE1,DEMCYRNGS,2045,0.0
RE1,DEMCYRNGS,2046,0.0
RE1,DEMCYRNGS,2047,0.0
RE1,DEMCYRNGS,2048,0.0
RE1,DEMCYRNGS,2049,0.0
RE1,DEMCYRNGS,2050,0.0
RE1,DEMCYRNGS,2051,0.0
RE1,DEMCYRNGS,2052,0.0
RE1,DEMCYRNGS,2053,0.0
RE1,DEMCYRNGS,2054,0.0
RE1,DEMINDAUTBOI,2022,0.0
RE1,DEMINDAUTBOI,2023,0.0
RE1,DEMINDAUTBOI,2024,0.0
RE1,DEMINDAUTBOI,2025,0.0
RE1,DEMINDAUTBOI,2026,0.0
RE1,DEMINDAUTBOI,2027,0.0
RE1,DEMINDAUTBOI,2028,0.0
RE1,DEMINDAUTBOI,2029,0.0
RE1,DEMINDAUTBOI,2030,0.0
RE1,DEMINDAUTBOI,2031,0.0
RE1,DEMINDAUTBOI,2032,0.0
RE1,DEMINDAUTBOI,2033,0.0
RE1,DEMINDAUTBOI,2034,0.0
RE1,DEMINDAUTBOI,2035,0.0
RE1,DEMINDAUTBOI,2036,0.0
RE1,DEMINDAUTBOI,2037,0.0
RE1,DEMINDAUTBOI,2038,0.0
RE1,DEMINDAUTBOI,2039,0.0
RE1,DEMINDAUTBOI,2040,0.0
RE1,DEMINDAUTBOI,2041,0.0
RE1,DEMINDAUTBOI,2042,0.0
RE1,DEMINDAUTBOI,2043,0.0
RE1,DEMINDAUTBOI,2044,0.0
RE1,DEMINDAUTBOI,2045,0.0
RE1,DEMINDAUTBOI,2046,0.0
RE1,DEMINDAUTBOI,2047,0.0
RE1,DEMINDAUTBOI,2048,0.0
RE1,DEMINDAUTBOI,2049,0.0
RE1,DEMINDAUTBOI,2050,0.0
RE1,DEMINDAUTBOI,2051,0.0
RE1,DEMINDAUTBOI,2052,0.0
RE1,DEMINDAUTBOI,2053,0.0
RE1,DEMINDAUTBOI,2054,0.0
RE1,DEMINDAUTFUR,2022,0.0
RE1,DEMINDAUTFUR,2023,0.0
RE1,DEMINDAUTFUR,2024,0.0
RE1,DEMINDAUTFUR,2025,0.0
RE1,DEMINDAUTFUR,2026,0.0
RE1,DEMINDAUTFUR,2027,0.0
RE1,DEMINDAUTFUR,2028,0.0
RE1,DEMINDAUTFUR,2029,0.0
RE1,DEMINDAUTFUR,2030,0.0
RE1,DEMINDAUTFUR,2031,0.0
RE1,DEMINDAUTFUR,2032,0.0
RE1,DEMINDAUTFUR,2033,0.0
RE1,DEMINDAUTFUR,2034,0.0
RE1,DEMINDAUTFUR,2035,0.0
RE1,DEMINDAUTFUR,2036,0.0
RE1,DEMINDAUTFUR,2037,0.0
RE1,DEMINDAUTFUR,2038,0.0
RE1,DEMINDAUTFUR,2039,0.0
RE1,DEMINDAUTFUR,2040,0.0
RE1,DEMINDAUTFUR,2041,0.0
RE1,DEMINDAUTFUR,2042,0.0
RE1,DEMINDAUTFUR,2043,0.0
RE1,DEMINDAUTFUR,2044,0.0
RE1,DEMINDAUTFUR,2045,0.0
RE1,DEMINDAUTFUR,2046,0.0
RE1,DEMINDAUTFUR,2047,0.0
RE1,DEMINDAUTFUR,2048,0.0
RE1,DEMINDAUTFUR,2049,0.0
RE1,DEMINDAUTFUR,2050,0.0
RE1,DEMINDAUTFUR,2051,0.0
RE1,DEMINDAUTFUR,2052,0.0
RE1,DEMINDAUTFUR,2053,0.0
RE1,DEMINDAUTFUR,2054,0.0
RE1,DEMINDBAGBOI_HIG,2022,1.9375
RE1,DEMINDBAGBOI_HIG,2023,1.9375
RE1,DEMINDBAGBOI_HIG,2024,1.9375
RE1,DEMINDBAGBOI_HIG,2025,1.9375
RE1,DEMINDBAGBOI_HIG,2026,1.9375
RE1,DEMINDBAGBOI_HIG,2027,1.9375
RE1,DEMINDBAGBOI_HIG,2028,1.9375
RE1,DEMINDBAGBOI_HIG,2029,1.9375
RE1,DEMINDBAGBOI_HIG,2030,1.9375
RE1,DEMINDBAGBOI_HIG,2031,1.9375
RE1,DEMINDBAGBOI_HIG,2032,1.9375
RE1,DEMINDBAGBOI_HIG,2033,1.9375
RE1,DEMINDBAGBOI_HIG,2034,1.9375
RE1,DEMINDBAGBOI_HIG,2035,1.9375
RE1,DEMINDBAGBOI_HIG,2036,1.9375
RE1,DEMINDBAGBOI_HIG,2037,1.9375
RE1,DEMINDBAGBOI_HIG,2038,1.9375
RE1,DEMINDBAGBOI_HIG,2039,1.9375
RE1,DEMINDBAGBOI_HIG,2040,1.9375
RE1,DEMINDBAGBOI_HIG,2041,1.9375
RE1,DEMINDBAGBOI_HIG,2042,1.9375
RE1,DEMINDBAGBOI_HIG,2043,1.9375
RE1,DEMINDBAGBOI_HIG,2044,1.9375
RE1,DEMINDBAGBOI_HIG,2045,1.9375
RE1,DEMINDBAGBOI_HIG,2046,1.9375
RE1,DEMINDBAGBOI_HIG,2047,1.9375
RE1,DEMINDBAGBOI_HIG,2048,1.9375
RE1,DEMINDBAGBOI_HIG,2049,1.9375
RE1,DEMINDBAGBOI_HIG,2050,1.9375
RE1,DEMINDBAGBOI_HIG,2051,1.9375
RE1,DEMINDBAGBOI_HIG,2052,1.9375
RE1,DEMINDBAGBOI_HIG,2053,1.9375
RE1,DEMINDBAGBOI_HIG,2054,1.9375
RE1,DEMINDBAGBOI_LOW,2022,1.453
RE1,DEMINDBAGBOI_LOW,2023,1.453
RE1,DEMINDBAGBOI_LOW,2024,1.453
RE1,DEMINDBAGBOI_LOW,2025,1.453
RE1,DEMINDBAGBOI_LOW,2026,1.453
RE1,DEMINDBAGBOI_LOW,2027,1.453
RE1,DEMINDBAGBOI_LOW,2028,1.453
RE1,DEMINDBAGBOI_LOW,2029,1.453
RE1,DEMINDBAGBOI_LOW,2030,1.453
RE1,DEMINDBAGBOI_LOW,2031,1.453
RE1,DEMINDBAGBOI_LOW,2032,1.453
RE1,DEMINDBAGBOI_LOW,2033,1.453
RE1,DEMINDBAGBOI_LOW,2034,1.453
RE1,DEMINDBAGBOI_LOW,2035,1.453
RE1,DEMINDBAGBOI_LOW,2036,1.453
RE1,DEMINDBAGBOI_LOW,2037,1.453
RE1,DEMINDBAGBOI_LOW,2038,1.453
RE1,DEMINDBAGBOI_LOW,2039,1.453
RE1,DEMINDBAGBOI_LOW,2040,1.453
RE1,DEMINDBAGBOI_LOW,2041,1.453
RE1,DEMINDBAGBOI_LOW,2042,1.453
RE1,DEMINDBAGBOI_LOW,2043,1.453
RE1,DEMINDBAGBOI_LOW,2044,1.453
RE1,DEMINDBAGBOI_LOW,2045,1.453
RE1,DEMINDBAGBOI_LOW,2046,1.453
RE1,DEMINDBAGBOI_LOW,2047,1.453
RE1,DEMINDBAGBOI_LOW,2048,1.453
RE1,DEMINDBAGBOI_LOW,2049,1.453
RE1,DEMINDBAGBOI_LOW,2050,1.453
RE1,DEMINDBAGBOI_LOW,2051,1.453
RE1,DEMINDBAGBOI_LOW,2052,1.453
RE1,DEMINDBAGBOI_LOW,2053,1.453
RE1,DEMINDBAGBOI_LOW,2054,1.453
RE1,DEMINDBAGBOI_MID,2022,1.7095
RE1,DEMINDBAGBOI_MID,2023,1.7095
RE1,DEMINDBAGBOI_MID,2024,1.7095
RE1,DEMINDBAGBOI_MID,2025,1.7095
RE1,DEMINDBAGBOI_MID,2026,1.7095
RE1,DEMINDBAGBOI_MID,2027,1.7095
RE1,DEMINDBAGBOI_MID,2028,1.7095
RE1,DEMINDBAGBOI_MID,2029,1.7095
RE1,DEMINDBAGBOI_MID,2030,1.7095
RE1,DEMINDBAGBOI_MID,2031,1.7095
RE1,DEMINDBAGBOI_MID,2032,1.7095
RE1,DEMINDBAGBOI_MID,2033,1.7095
RE1,DEMINDBAGBOI_MID,2034,1.7095
RE1,DEMINDBAGBOI_MID,2035,1.7095
RE1,DEMINDBAGBOI_MID,2036,1.7095
RE1,DEMINDBAGBOI_MID,2037,1.7095
RE1,DEMINDBAGBOI_MID,2038,1.7095
RE1,DEMINDBAGBOI_MID,2039,1.7095
RE1,DEMINDBAGBOI_MID,2040,1.7095
RE1,DEMINDBAGBOI_MID,2041,1.7095
RE1,DEMINDBAGBOI_MID,2042,1.7095
RE1,DEMINDBAGBOI_MID,2043,1.7095
RE1,DEMINDBAGBOI_MID,2044,1.7095
RE1,DEMINDBAGBOI_MID,2045,1.7095
RE1,DEMINDBAGBOI_MID,2046,1.7095
RE1,DEMINDBAGBOI_MID,2047,1.7095
RE1,DEMINDBAGBOI_MID,2048,1.7095
RE1,DEMINDBAGBOI_MID,2049,1.7095
RE1,DEMINDBAGBOI_MID,2050,1.7095
RE1,DEMINDBAGBOI_MID,2051,1.7095
RE1,DEMINDBAGBOI_MID,2052,1.7095
RE1,DEMINDBAGBOI_MID,2053,1.7095
RE1,DEMINDBAGBOI_MID,2054,1.7095
RE1,DEMINDBAGFUR_HIG,2022,0.044
RE1,DEMINDBAGFUR_HIG,2023,0.044
RE1,DEMINDBAGFUR_HIG,2024,0.044
